x ,y
0.42398,727.40277
0.42398,726.52884
0.42369,724.31718
0.42405,725.37892
0.42418,727.43842
0.42469,725.38737
0.4246,723.67094
0.4248,724.06433
0.42429,724.9908
0.42435,725.98011
0.42453,724.86064
0.42487,722.61659
0.42476,720.42904
0.42491,723.49888
0.42488,725.03798
0.4252,724.42948
0.42575,730.42535
0.4255,728.04066
0.4255,726.04092
0.42538,728.62187
0.426,727.67032
0.42614,731.3035
0.42611,724.68656
0.42575,726.30433
0.42636,726.30539
0.42596,725.2499
0.4261,726.92955
0.42671,725.18909
0.42617,725.54579
0.4266,728.66799
0.42691,726.21509
0.42699,729.03842
0.42728,731.25941
0.42746,729.78015
0.42694,727.90213
0.42701,727.01457
0.42766,730.21553
0.42785,731.97597
0.42779,731.3622
0.42784,730.2407
0.42843,727.39124
0.42842,726.45641
0.42779,725.21743
0.42776,725.89413
0.42827,729.27551
0.42881,730.38653
0.42873,724.93518
0.42848,722.1497
0.42862,722.36576
0.42894,724.7442
0.42888,722.55146
0.42928,723.29223
0.42899,726.40924
0.42921,722.75503
0.42889,726.2833
0.42961,728.43195
0.42935,728.94917
0.42979,729.27762
0.4297,727.92942
0.42994,729.7035
0.43004,729.65105
0.43016,728.07419
0.43011,727.21074
0.43019,726.26341
0.43038,726.01575
0.43055,726.76594
0.43033,726.93166
0.43088,729.08559
0.43069,729.15802
0.43068,726.3589
0.4303,727.74266
0.43042,728.61976
0.43132,727.44053
0.43116,726.26341
0.43129,728.40255
0.43129,722.80537
0.43137,726.42499
0.43125,726.74913
0.43161,728.76876
0.43169,730.30469
0.43142,727.6734
0.43186,730.34455
0.43205,727.98821
0.43183,729.14015
0.43215,730.27635
0.43242,731.61505
0.43228,731.02961
0.43266,731.54059
0.43259,728.58306
0.43252,728.11512
0.43257,727.1237
0.43296,729.18838
0.43287,730.56906
0.4333,732.80792
0.43355,732.94539
0.4333,728.98904
0.43359,730.67397
0.43338,727.69127
0.43327,729.18627
0.43402,729.04994
0.4335,728.54213
0.43377,732.32642
0.43388,730.18086
0.43403,732.68629
0.4344,729.54931
0.43457,728.4991
0.43424,730.00986
0.435,732.55613
0.43474,731.33395
0.4351,734.27679
0.43491,731.33597
0.43509,727.89694
0.43482,728.89259
0.43529,728.16343
0.43543,728.96704
0.43573,731.76827
0.43509,728.8705
0.43507,728.37738
0.4356,727.92211
0.43588,727.12158
0.43558,725.96541
0.43586,727.05021
0.43627,729.84202
0.43585,726.35256
0.43605,729.49263
0.4362,730.21659
0.43639,731.02961
0.43643,732.25505
0.43669,732.53835
0.43692,733.31468
0.4369,735.04475
0.43712,733.09756
0.43711,729.52308
0.43725,730.68761
0.43729,728.81285
0.4373,727.33773
0.43735,732.30856
0.4374,726.469
0.43763,727.59058
0.43784,732.04524
0.43797,732.14592
0.4378,731.81025
0.43832,730.25012
0.43815,730.63938
0.43858,732.53096
0.43831,729.59965
0.43866,732.8646
0.43821,729.95635
0.43847,729.30799
0.43891,731.60352
0.43899,726.94117
0.43902,726.77017
0.4386,728.78345
0.43885,727.77628
0.43923,728.93448
0.43934,730.62257
0.43928,733.62737
0.43969,731.78711
0.43962,736.09602
0.43995,734.61351
0.44005,732.17637
0.44031,736.93113
0.44039,734.42051
0.44065,734.01655
0.44041,732.94961
0.44072,733.20977
0.44073,731.71265
0.44059,728.50649
0.44076,727.70068
0.44085,730.41699
0.44093,733.0503
0.44105,729.85883
0.44129,732.38724
0.44126,732.43758
0.4413,731.38112
0.44161,732.46803
0.44141,735.22728
0.44182,731.60774
0.44206,730.61738
0.44187,730.44216
0.4417,728.43828
0.44156,730.98455
0.44169,732.69149
0.44248,732.33901
0.44238,731.89307
0.44195,730.3949
0.44233,735.0143
0.44248,732.32009
0.44277,733.16365
0.4427,733.07758
0.44249,731.04959
0.44306,731.55424
0.44276,731.90152
0.4434,732.87507
0.44314,731.58469
0.44355,734.28515
0.44366,736.81259
0.44346,732.3369
0.44388,733.20246
0.44373,730.14627
0.44364,727.59058
0.44423,729.40242
0.44408,732.26341
0.44404,736.97408
0.44422,735.92079
0.44429,731.98961
0.44448,733.24858
0.44437,732.71982
0.44446,729.88717
0.44469,733.73545
0.4447,733.62631
0.44511,736.20612
0.44474,737.1714
0.44549,732.05677
0.44499,732.46486
0.44568,730.98975
0.44531,729.69514
0.44558,729.90706
0.44528,728.45193
0.44557,730.48722
0.44557,732.12392
0.44557,731.93188
0.44599,732.38099
0.44604,731.61822
0.4457,729.90284
0.44636,733.8099
0.44645,737.05179
0.44612,734.56106
0.44664,732.0998
0.44638,731.73677
0.44674,731.86165
0.44664,730.67186
0.44728,734.96607
0.44674,731.66231
0.44723,734.5233
0.44748,734.81179
0.44738,734.78873
0.44722,732.98209
0.44716,732.70513
0.44775,735.29971
0.44763,736.53457
0.44781,735.42557
0.44799,732.86143
0.44777,736.10649
0.44863,738.30029
0.44827,735.95538
0.44851,734.34913
0.44874,735.36994
0.4486,734.98077
0.44874,733.89175
0.44914,735.66372
0.44905,734.95666
0.44899,736.88176
0.44914,736.26385
0.44923,736.98772
0.44954,733.65254
0.44953,735.90821
0.44983,732.54988
0.44984,734.05122
0.44973,736.673
0.44982,733.50143
0.45007,733.87177
0.44988,733.47204
0.45018,733.03982
0.45034,734.17294
0.45073,737.08638
0.45085,736.68664
0.45032,735.25034
0.45077,736.01311
0.45101,735.53787
0.45064,736.83036
0.45097,736.40026
0.45114,738.83212
0.45119,733.95679
0.45119,734.29043
0.45129,737.05593
0.45114,735.39204
0.45194,736.29844
0.4522,737.51965
0.45195,737.06957
0.45164,733.52035
0.45171,735.60915
0.45221,736.54398
0.45237,735.55459
0.45202,734.15507
0.45241,733.86966
0.45257,732.10816
0.45277,732.31903
0.45285,734.23586
0.45276,735.37311
0.45294,734.69219
0.45312,734.2547
0.45297,735.72981
0.45292,733.25386
0.45346,732.67573
0.45344,734.05853
0.45333,733.66935
0.45342,733.61162
0.45324,732.39877
0.45299,733.55494
0.45322,732.71666
0.45359,733.97562
0.45389,735.40568
0.45386,735.48436
0.45396,737.67912
0.45454,739.16365
0.45397,736.1453
0.45472,735.93549
0.45428,736.57857
0.45499,741.57149
0.45484,740.88114
0.45492,738.72722
0.45488,738.78495
0.45535,737.93936
0.45534,739.88233
0.45539,739.88022
0.45575,740.65875
0.45567,738.44814
0.4558,735.78227
0.4558,733.68818
0.45574,735.5127
0.45616,738.30337
0.45617,735.86306
0.45627,738.39463
0.45617,736.14953
0.4562,736.36664
0.45615,735.23564
0.45667,739.91701
0.45658,739.11226
0.45686,735.12871
0.45708,736.45166
0.45744,736.74121
0.4573,738.59195
0.45693,736.87551
0.45754,735.02064
0.45732,735.65008
0.45775,736.57443
0.45779,735.64488
0.45775,735.10662
0.45762,733.32832
0.45781,736.65206
0.45793,736.64255
0.45813,735.25562
0.45804,736.15894
0.45832,736.16422
0.45795,735.92079
0.45854,735.2609
0.45855,735.13496
0.45846,735.65641
0.45855,736.94161
0.45862,737.48823
0.45907,738.22785
0.4592,738.45342
0.45902,739.65677
0.45919,741.55151
0.45969,740.93571
0.45912,738.02218
0.45968,737.03182
0.45935,737.43886
0.45956,739.60018
0.45946,739.63265
0.45992,739.50574
0.46019,740.60735
0.46009,735.64172
0.46033,735.90398
0.46028,742.92488
0.46046,740.22961
0.46036,738.26772
0.46067,739.08084
0.46064,738.39155
0.46081,741.06473
0.46117,738.73778
0.46127,739.75437
0.46078,737.40216
0.46117,738.95595
0.46147,742.7413
0.46147,740.11943
0.46158,740.01039
0.46142,737.60783
0.46203,741.23265
0.46191,738.58667
0.46217,736.89435
0.46196,736.71287
0.4623,737.49448
0.4622,736.85659
0.46235,738.06108
0.46271,736.84717
0.46209,733.03982
0.46268,737.54904
0.46258,736.11485
0.46268,739.00524
0.46298,739.0892
0.46301,740.98394
0.46296,741.2851
0.46323,741.45611
0.46333,742.02895
0.46361,741.31547
0.46362,737.81659
0.46341,737.62147
0.46382,737.21127
0.46382,739.53611
0.46412,740.02605
0.46403,738.43872
0.46422,739.35674
0.46418,740.63463
0.46432,736.72968
0.46458,739.14693
0.46472,735.62913
0.46467,740.09118
0.46434,737.78403
0.46517,739.03991
0.46478,742.92805
0.46459,741.64594
0.46496,739.98724
0.46493,738.26878
0.46524,739.29901
0.46533,740.17091
0.46556,742.38565
0.46554,738.37897
0.46576,738.42086
0.46572,741.61135
0.46548,740.44365
0.46627,738.9255
0.46614,742.3552
0.46621,740.70486
0.46631,739.60642
0.46658,739.04933
0.46663,741.85162
0.46674,738.48906
0.46659,737.65395
0.46667,735.15802
0.46704,733.95573
0.46665,737.87952
0.46673,742.15375
0.46687,738.29078
0.46726,741.93241
0.46723,743.52185
0.46732,742.58807
0.46743,740.23173
0.46779,739.6851
0.46773,739.70508
0.46773,741.79494
0.46804,740.07542
0.46822,741.85892
0.46809,742.44436
0.46798,742.07507
0.46806,739.45223
0.46818,740.26007
0.46888,740.63041
0.46886,740.69756
0.4687,741.5662
0.46902,742.35309
0.46874,737.32348
0.46913,738.62865
0.46933,738.34535
0.46947,738.98429
0.46912,737.03815
0.46945,740.27688
0.46968,743.67498
0.46973,743.75472
0.46972,740.92524
0.46983,738.21527
0.46984,738.9916
0.47014,742.39613
0.46984,742.72238
0.47034,746.01672
0.47022,745.22983
0.47037,743.20502
0.47063,742.45483
0.47095,739.18988
0.47105,741.3218
0.47074,742.26288
0.47107,742.73602
0.47117,740.69861
0.47108,739.25501
0.47128,736.10438
0.47148,738.58772
0.47129,738.95067
0.47128,739.8341
0.4719,743.66873
0.47154,741.72154
0.4721,741.34909
0.47146,737.99701
0.47191,740.89267
0.47206,744.13457
0.47198,742.22196
0.47268,740.70803
0.47243,742.35837
0.47243,742.63639
0.47259,739.86033
0.4724,742.69096
0.47245,742.50728
0.47324,743.66134
0.47282,742.07402
0.47288,742.95534
0.47331,743.70121
0.47311,739.93267
0.47363,743.19349
0.47353,740.69439
0.47356,742.29333
0.47365,742.03415
0.4735,744.76612
0.47415,742.67309
0.47369,742.90183
0.47396,741.58935
0.47431,744.02755
0.47477,745.03261
0.4748,744.67485
0.47466,740.64827
0.47456,739.01263
0.47463,738.52268
0.47451,742.15903
0.4746,738.70205
0.4754,742.96792
0.4749,742.63639
0.47526,744.51644
0.47555,744.26042
0.47554,744.56572
0.47559,744.01391
0.4757,742.51468
0.47569,744.63921
0.47614,743.23124
0.47612,743.9604
0.47582,743.06649
0.47635,745.43234
0.47632,741.22631
0.47623,741.53998
0.47612,743.22807
0.47669,743.68862
0.47631,742.73602
0.47713,743.56488
0.47706,743.46623
0.47705,742.31956
0.47659,740.05025
0.47723,743.31934
0.47714,740.33663
0.47765,740.97558
0.47744,743.38543
0.47758,741.94711
0.47774,742.78741
0.47759,740.61149
0.47772,743.92581
0.47821,743.92053
0.4779,739.63265
0.47806,742.00898
0.47804,744.64862
0.47849,742.04568
0.47848,744.56264
0.47837,741.51586
0.47877,743.54077
0.47896,743.93206
0.47861,745.4114
0.47865,742.72026
0.47887,742.41602
0.47899,744.37483
0.47948,747.45927
0.47916,745.58451
0.47943,744.14609
0.47946,742.50728
0.47964,745.03261
0.48008,743.94464
0.48016,745.08612
0.4798,742.27864
0.47988,740.63771
0.48069,747.25369
0.48019,743.27736
0.48071,743.65615
0.48038,745.55723
0.48031,746.63991
0.48039,745.22147
0.48093,746.75952
0.48095,744.06425
0.48124,743.09905
0.48109,742.77694
0.48133,743.95406
0.48129,743.86807
0.48134,744.21536
0.48174,741.07107
0.48153,741.44554
0.48178,740.97875
0.48179,740.78354
0.48179,740.46046
0.48187,743.738
0.48189,746.62205
0.48204,744.63604
0.48208,743.41589
0.48231,740.54645
0.48222,744.37897
0.48222,744.17963
0.48234,743.96568
0.48245,743.40541
0.48271,743.59006
0.48253,743.44845
0.48291,745.97474
0.48301,742.58913
0.48319,744.98438
0.4835,744.70944
0.48321,740.31252
0.48355,742.0037
0.48388,746.09118
0.48383,743.96251
0.48381,746.52242
0.48382,744.73989
0.4841,747.32814
0.48393,745.34627
0.48392,743.90055
0.48418,744.32651
0.48411,741.32392
0.48418,744.83116
0.48461,745.0305
0.48485,748.74552
0.48458,747.82548
0.48502,745.09976
0.48507,746.60946
0.48523,747.69118
0.4852,747.34073
0.48576,747.19806
0.48535,744.12092
0.4851,742.73285
0.48599,746.47622
0.48553,746.67344
0.48593,746.9284
0.48614,747.45611
0.48614,744.53008
0.48614,744.84585
0.48627,749.24911
0.48662,745.97369
0.48648,746.38601
0.48694,743.1809
0.4867,743.83032
0.48719,742.33417
0.48663,742.09707
0.48705,743.14103
0.48714,747.14667
0.48729,749.07811
0.48721,747.00084
0.48785,748.10763
0.48744,746.30838
0.48777,744.23111
0.4874,742.58702
0.48776,743.53866
0.48774,740.17505
0.48788,742.97945
0.48804,745.53831
0.488,746.32202
0.48807,744.94768
0.48833,746.57487
0.48852,745.51314
0.48837,745.60757
0.48873,745.65685
0.4886,745.81738
0.48891,744.15868
0.48887,745.81105
0.48915,745.19736
0.48903,744.96968
0.48936,746.05131
0.48981,747.44563
0.48936,748.13078
0.48926,746.44999
0.48924,744.56994
0.4896,743.72436
0.48945,746.95146
0.48993,748.81795
0.49012,746.52453
0.49005,746.87595
0.49021,747.72893
0.4902,745.97791
0.4903,744.68638
0.49047,745.71564
0.49032,744.35802
0.4911,748.60814
0.49101,746.99133
0.4909,748.03529
0.49117,750.0433
0.49083,749.03824
0.49075,743.58161
0.49141,743.18301
0.4912,745.38095
0.49159,742.75494
0.49145,746.19925
0.49166,750.48396
0.49191,747.60827
0.49179,749.3079
0.49207,746.98825
0.49222,746.1248
0.49242,750.33919
0.49206,750.90473
0.49251,747.51067
0.49302,750.17866
0.49277,748.07833
0.49261,750.09584
0.49297,747.24321
0.49304,745.60651
0.49308,744.85949
0.49299,746.23287
0.49334,747.56004
0.49308,744.83538
0.49348,745.44282
0.49344,747.76774
0.49381,747.35014
0.49368,744.42517
0.49402,746.37976
0.49384,746.22231
0.4946,749.34037
0.49392,747.28722
0.4942,744.50491
0.49439,746.99133
0.49411,744.38319
0.49428,743.53021
0.49447,745.99578
0.49508,749.14209
0.49488,747.85373
0.49498,749.89747
0.49491,747.05435
0.49497,747.77197
0.49527,746.38812
0.495,747.91674
0.49561,748.15278
0.49544,750.31718
0.49573,746.77844
0.49586,746.28427
0.49614,748.39516
0.4955,746.02403
0.49587,746.2664
0.49628,745.68836
0.49583,743.75472
0.49653,746.60946
0.49625,744.86794
0.49623,747.36176
0.49639,743.74011
0.49664,745.25193
0.49677,748.56088
0.49653,746.6745
0.49716,748.02684
0.49689,747.90205
0.49672,751.39573
0.49739,747.60299
0.49724,747.12458
0.49778,746.83089
0.49776,748.66165
0.49752,748.69096
0.49787,750.25426
0.49785,752.30213
0.49777,751.08937
0.49784,751.11454
0.49816,748.83371
0.49814,748.30697
0.49847,747.56207
0.4983,750.55956
0.49876,747.9618
0.4988,749.56392
0.49876,746.42587
0.49881,747.90205
0.49922,748.52735
0.49895,750.29932
0.49939,747.72576
0.49959,748.90191
0.49948,748.5042
0.49956,744.74728
0.49949,747.88524
0.49994,748.31648
0.4997,748.83371
0.49997,749.46103
0.50001,748.38363
0.49983,749.62262
0.50002,746.45844
0.50004,747.11622
0.50015,746.73646
0.50062,751.54992
0.50062,747.26944
0.50079,751.82583
0.50073,749.31212
0.5012,751.7629
0.50079,748.1916
0.50126,747.6198
0.50141,750.81655
0.50145,751.8363
0.50134,749.1956
0.50176,748.4455
0.50165,751.78807
0.50178,750.62873
0.50217,749.42433
0.50193,752.02623
0.50209,749.81043
0.50199,750.43784
0.50223,752.37034
0.50218,749.98037
0.50242,745.59076
0.50266,744.70741
0.50242,745.54464
0.50262,744.33804
0.50256,747.52326
0.50307,749.90697
0.50295,748.55674
0.50286,750.15032
0.50321,750.74209
0.50328,748.80537
0.50338,747.21487
0.50339,745.90653
0.50363,748.41188
0.50346,748.48854
0.50394,749.63626
0.50394,751.96436
0.50419,751.02328
0.50436,752.70609
0.50403,752.55921
0.50463,750.12515
0.50448,746.30205
0.50443,750.34235
0.50488,750.34763
0.50501,750.77668
0.5053,751.88356
0.50501,750.31718
0.50529,751.21523
0.50537,748.20524
0.50529,749.22394
0.5057,750.20488
0.50523,748.04999
0.50557,751.14288
0.50582,750.30777
0.50579,749.56497
0.50618,749.3079
0.50577,748.76128
0.50661,747.2925
0.50604,748.97743
0.5062,749.70024
0.50656,752.05457
0.50615,747.60827
0.50642,748.53677
0.5063,748.86099
0.50647,746.38081
0.50664,748.47384
0.50684,749.14948
0.50692,749.44431
0.50728,751.75032
0.50716,751.92968
0.50695,750.89003
0.50738,750.21333
0.50736,750.7809
0.50747,753.45936
0.50796,756.8785
0.50806,753.25791
0.50793,750.67916
0.50806,745.96532
0.50839,750.02235
0.50799,750.90051
0.5082,747.1435
0.50886,747.29355
0.5086,750.85958
0.50868,747.74574
0.50849,747.44986
0.50901,749.57958
0.50909,749.33518
0.50908,748.49162
0.50946,748.6092
0.50931,748.50323
0.50923,746.74904
0.5089,748.50631
0.50963,750.06961
0.5091,749.97307
0.50964,748.38152
0.51,750.89215
0.50959,750.62143
0.51006,751.79538
0.5102,753.10997
0.5101,753.01034
0.50993,753.17087
0.5105,753.55696
0.51101,756.58579
0.51052,750.41681
0.51069,749.68035
0.51088,748.74447
0.51072,750.1409
0.51081,751.71987
0.51094,752.40915
0.51115,751.64752
0.51182,750.16818
0.51114,749.36871
0.51144,754.98799
0.51172,752.74279
0.51196,752.34306
0.51207,753.21074
0.51201,753.46042
0.51229,750.58051
0.51226,747.58935
0.51194,748.10763
0.51274,750.57003
0.51244,753.08374
0.51222,750.38328
0.51272,752.12488
0.51294,750.06222
0.5127,751.05364
0.51291,749.53452
0.5132,751.04211
0.51338,751.46077
0.51336,751.28871
0.51345,752.43327
0.51361,751.10609
0.51328,747.6051
0.51354,748.80537
0.514,749.1956
0.51379,752.10491
0.51413,751.00752
0.51387,750.15349
0.51387,750.09162
0.51438,752.16158
0.51414,752.02939
0.5146,748.56722
0.51441,751.08515
0.51468,755.12537
0.5146,755.02257
0.51486,750.43784
0.51504,749.18407
0.51476,747.26627
0.51489,750.69175
0.51515,753.05963
0.51537,751.28449
0.51512,751.81008
0.51557,755.48216
0.51541,752.68198
0.51578,752.28849
0.51553,755.35094
0.51578,755.3688
0.51565,753.47723
0.51642,754.33118
0.51634,752.12066
0.51665,753.20123
0.51644,753.29461
0.51635,754.35529
0.51689,753.95872
0.5172,753.59789
0.51714,755.13699
0.51675,750.64026
0.51693,748.91239
0.51728,750.6319
0.51744,752.45113
0.51738,752.75644
0.51737,748.81056
0.51781,747.32295
0.51763,748.1255
0.51793,747.51701
0.51793,750.01505
0.51789,750.48185
0.51779,749.70024
0.518,753.50345
0.51806,752.8844
0.51823,757.34433
0.51826,752.91274
0.51886,753.17923
0.51875,752.4448
0.51867,753.22851
0.51898,753.84651
0.51888,754.56414
0.51896,753.29047
0.51908,754.64282
0.51912,754.66799
0.51943,757.11146
0.51972,756.04444
0.51953,756.36339
0.51946,751.37259
0.51976,750.72317
0.5196,747.65448
0.52009,750.1189
0.52008,749.74856
0.52018,752.73232
0.52014,750.6319
0.52032,753.87485
0.52048,751.77655
0.52042,746.82667
0.52089,751.86781
0.52046,748.66579
0.52083,750.76409
0.52127,754.61553
0.52127,752.07032
0.52137,751.487
0.52127,753.06807
0.52099,752.4448
0.52126,752.74491
0.52117,754.5064
0.52159,754.753
0.52183,754.4749
0.5219,755.87767
0.52173,753.93672
0.52219,756.4778
0.5222,754.69105
0.52203,752.14583
0.52257,749.93215
0.52209,748.12656
0.52222,752.80361
0.52248,749.99613
0.52229,751.7923
0.52286,752.09021
0.52293,753.53382
0.52303,751.67164
0.52327,752.65575
0.52312,754.1182
0.52325,754.57567
0.52299,755.04255
0.52349,755.26073
0.52374,755.72136
0.52386,753.74891
0.52341,754.50121
0.52412,757.4965
0.52417,756.7736
0.52378,752.33364
0.5241,752.42702
0.52439,751.1156
0.52431,750.17135
0.52461,752.98623
0.52456,750.86064
0.52492,751.93179
0.525,752.9086
0.52443,748.96898
0.52499,750.30037
0.52521,751.702
0.52518,753.20026
0.52547,754.44559
0.52546,753.63248
0.52559,752.5277
0.52556,756.19133
0.52556,755
0.52563,755
0.52581,755
0.52611,755
0.52601,755
0.52639,755
0.52624,755
0.52654,755
0.52702,755
0.52676,755
0.5269,747.36484
0.52702,748.82218
0.52721,748.94178
0.52722,748.47903
0.52732,747.96392
0.52754,752.00317
0.52743,751.20158
0.52771,751.52475
0.52772,721.51182
0.52799,714.4815
0.52822,707.53399
0.52816,707.21294
0.52834,707.02416
0.5282,705.90257
0.52852,711.611
0.52837,713.25078
0.52879,713.07353
0.52845,711.0738
0.52851,712.30134
0.52858,716.51265
0.52884,718.34024
0.52872,721.09421
0.52889,722.58086
0.52905,721.66187
0.52924,724.44524
0.52954,725.41149
0.52893,726.63481
0.5294,726.83415
0.52928,726.11758
0.5297,725.2719
0.52946,727.45628
0.52928,730.17883
0.52984,734.06275
0.52975,735.04581
0.5297,736.57549
0.52995,736.15789
0.53016,737.27525
0.53009,737.94147
0.53036,738.92972
0.53037,739.21303
0.53078,741.18328
0.53077,742.9857
0.53083,743.31723
0.53069,742.71085
0.53118,740.89795
0.53113,739.24867
0.53092,737.58997
0.53128,736.38134
0.53107,735.71309
0.53136,735.29971
0.53133,734.0103
0.53143,734.75309
0.53171,736.2429
0.53171,738.20999
0.53136,739.7879
0.53184,742.02156
0.53176,742.95428
0.53213,745.74187
0.53231,749.04871
0.53204,748.73399
0.53233,749.31626
0.53292,749.2932
0.53257,749.31107
0.53224,747.43094
0.53302,752.47947
0.53299,750.08422
0.53296,749.33624
0.53344,753.94614
0.53323,752.66095
0.53344,752.51934
0.53359,754.02174
0.534,751.6727
0.53379,750.81443
0.53387,752.50675
0.53372,747.23899
0.53398,748.6459
0.53433,750.11784
0.53429,749.28062
0.5346,754.85474
0.53455,750.87217
0.53445,752.82464
0.5348,752.38293
0.53458,752.34939
0.53513,752.82042
0.53469,751.50583
0.53521,752.18464
0.53485,751.58662
0.53505,752.71868
0.53534,751.76915
0.53525,755.57342
0.5354,758.79639
0.53576,757.43041
0.53597,758.37149
0.53606,756.49039
0.53605,755.49993
0.53611,755.26389
0.53594,751.7629
0.53611,755.1978
0.5361,754.66799
0.53632,757.23001
0.53626,757.7923
0.5362,756.44629
0.53669,753.8077
0.53646,753.50653
0.53663,754.65857
0.5374,756.31833
0.53702,755.20722
0.53689,755.26178
0.53704,756.96246
0.53761,757.79336
0.53771,761.00902
0.5378,756.79146
0.538,755.66152
0.53776,757.57835
0.53837,754.18227
0.53814,754.88097
0.53816,756.12418
0.53845,759.52871
0.53849,757.40524
0.53838,756.93307
0.53849,755.78948
0.53858,753.06491
0.5389,752.36823
0.53881,755.14218
0.53897,756.82816
0.53934,759.87802
0.53899,756.76101
0.53916,753.85074
0.53924,758.59072
0.53956,755.66574
0.53996,756.60048
0.53968,753.10891
0.54003,756.91732
0.54007,755.30059
0.53999,755.29118
0.53995,754.54002
0.54032,753.04387
0.54039,752.27908
0.54041,755.6668
0.54003,754.42561
0.5405,753.5171
0.54083,754.67327
0.54085,760.43617
0.54066,757.01809
0.54093,755.52827
0.54098,759.01351
0.54125,755.40348
0.54134,754.51476
0.54135,752.11538
0.54081,750.90992
0.54127,752.48994
0.54183,752.75855
0.54175,754.01751
0.54158,751.46807
0.54175,752.11644
0.54193,752.32317
0.54225,756.20075
0.54186,757.89201
0.54212,756.52075
0.542,756.63094
0.54263,756.60365
0.54217,754.77712
0.54242,754.69844
0.54279,756.18297
0.54277,755.65421
0.54249,753.80559
0.543,755.3908
0.54316,757.6895
0.54351,755.73597
0.54369,756.4778
0.54318,755.26812
0.5438,757.10301
0.54377,757.32022
0.5438,756.61624
0.54411,757.0642
0.54422,757.25201
0.54435,757.85743
0.54409,757.08735
0.5443,754.50429
0.5443,752.31578
0.54489,753.73527
0.54454,753.58733
0.5446,755.63846
0.5447,754.75503
0.54496,753.32612
0.54486,755.12642
0.54528,753.72268
0.54525,752.8771
0.5457,757.19331
0.54538,755.51886
0.54509,757.60035
0.54527,755.53567
0.54569,755.58601
0.54572,756.70645
0.54557,753.21487
0.54553,753.31353
0.54611,757.14499
0.54658,759.67454
0.54633,756.03186
0.54628,756.3802
0.54636,754.45078
0.54644,752.25391
0.54648,754.25989
0.54665,757.69373
0.54703,757.44713
0.54717,759.24647
0.54726,758.93377
0.54687,757.43454
0.54737,757.03586
0.54717,756.78513
0.54742,755.55028
0.54732,756.11371
0.54752,753.84757
0.54789,754.08678
0.54761,752.98095
0.54799,755.8892
0.54797,756.1336
0.54826,755.50521
0.54803,752.34411
0.54792,754.27248
0.54827,755.78007
0.54829,756.25012
0.54865,754.91661
0.54856,754.70046
0.54896,758.62222
0.54882,759.7123
0.54907,757.55212
0.54923,760.49707
0.5492,760.57153
0.54957,757.85109
0.54939,755.95635
0.54954,758.07877
0.55007,758.77641
0.5503,759.3314
0.5499,757.86895
0.55058,758.19732
0.55026,755.83358
0.55051,756.94882
0.55022,753.54746
0.55053,754.11925
0.5507,752.91908
0.5505,751.60554
0.55065,752.811
0.55074,752.98834
0.55081,756.78829
0.55127,753.97034
0.55115,753.13206
0.55094,749.84194
0.55127,750.89003
0.55108,751.94121
0.55133,753.69857
0.55172,758.20779
0.55166,755.32999
0.55182,756.3802
0.55163,756.61201
0.55201,757.23732
0.5519,758.74913
0.5523,757.23318
0.55232,757.73677
0.55253,758.93175
0.55228,758.67679
0.55261,756.61307
0.55243,754.07102
0.553,758.4323
0.55302,758.54249
0.55335,756.45465
0.55322,758.26235
0.55352,759.80251
0.55378,760.19908
0.55367,758.72079
0.55358,756.56378
0.55381,758.77641
0.55392,753.62931
0.55374,755.47688
0.55422,757.636
0.55366,753.37435
0.55389,752.16678
0.55419,753.91472
0.55453,752.87287
0.55444,754.90191
0.55455,755.56392
0.55466,759.3556
0.55435,758.07454
0.55466,756.71595
0.55484,760.26939
0.55523,758.15534
0.55497,758.68726
0.55542,758.39349
0.55543,757.25307
0.55564,763.29303
0.55581,758.70196
0.55553,755.52202
0.55572,757.91824
0.55598,755.85355
0.55582,755.18521
0.55542,755.66574
0.55602,754.27978
0.55599,753.81501
0.5563,752.80053
0.55594,755.30693
0.55645,756.24273
0.55662,756.52814
0.55637,757.17439
0.55657,755.80524
0.5567,755.85875
0.55684,759.77945
0.55738,759.44581
0.55718,756.57954
0.55705,754.2987
0.55744,756.8859
0.55743,758.55507
0.5577,759.73853
0.55754,759.81721
0.55789,757.44088
0.55763,757.86367
0.55755,756.2312
0.55832,754.95965
0.55823,756.72642
0.55832,757.45663
0.55861,758.8352
0.55865,758.81839
0.5588,757.7409
0.55841,757.0789
0.55857,757.94975
0.55886,757.20167
0.55933,758.95586
0.559,757.01281
0.55901,758.76172
0.55899,756.01303
0.55912,759.35666
0.55926,757.85839
0.55902,755.13699
0.55987,759.8833
0.56006,759.77839
0.55983,757.316
0.56002,757.70631
0.55989,757.34328
0.56036,761.18847
0.56032,759.14367
0.56016,756.67503
0.56075,761.4738
0.56051,758.5079
0.56049,759.45311
0.56075,756.85333
0.56109,757.21215
0.56077,755.86816
0.56106,756.54073
0.56139,757.07679
0.56129,757.06631
0.56143,759.21083
0.56181,758.61386
0.56161,757.41782
0.56127,756.31305
0.56155,754.77923
0.56169,757.32964
0.56195,757.16603
0.562,756.04233
0.562,755.51463
0.56219,754.58614
0.5622,757.09465
0.56241,758.97787
0.56251,759.43111
0.5626,761.42345
0.56291,759.5171
0.56346,758.75547
0.56285,758.45122
0.56306,758.73655
0.56309,757.38948
0.56339,758.75336
0.56345,764.51529
0.5636,760.72572
0.56398,759.38913
0.56384,757.5185
0.5635,758.16475
0.56406,754.79384
